User ID,Age,Gender,Location,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use,Total Expernditure
U01530,41,Female,Lucknow,iOS,1.7,9.5,180.6,159,3.4,339,Gaming,2298
U01532,32,Female,Mumbai,iOS,5.0,45.4,92.1,141,2.3,704,Gaming,2908
U01543,53,Other,Hyderabad,Android,4.6,3.0,51.7,19,4.9,696,Gaming,9700
U01545,39,Other,Jaipur,iOS,5.9,18.3,11.2,108,4.0,917,Gaming,2486
U01546,40,Other,Chennai,iOS,5.7,1.3,42.5,146,4.7,1150,Gaming,10336
U01547,52,Female,Mumbai,iOS,10.3,7.5,287.8,132,1.6,990,Gaming,1523
U01549,19,Female,Hyderabad,iOS,6.9,19.7,9.9,54,1.4,1659,Gaming,4341
U01556,35,Other,Jaipur,iOS,5.2,1.1,202.9,94,0.6,1662,Gaming,6550
U01558,35,Female,Lucknow,Android,1.2,16.6,228.8,197,2.8,1844,Gaming,7513
U01572,55,Female,Mumbai,iOS,9.7,2.3,22.9,198,3.6,147,Gaming,8841
U01575,16,Other,Jaipur,Android,8.8,21.0,84.5,17,3.6,1372,Gaming,9777
U01587,37,Other,Ahmedabad,Android,9.4,43.8,82.5,49,0.2,1850,Gaming,4476
U01588,48,Male,Mumbai,iOS,9.8,28.3,120.7,19,4.1,468,Gaming,4612
U01594,49,Other,Jaipur,Android,8.2,40.1,96.7,104,4.1,368,Gaming,5527
U01603,15,Other,Pune,Android,5.5,4.8,136.5,178,1.9,481,Gaming,801
U01607,17,Male,Mumbai,Android,7.2,11.9,19.7,109,3.4,1885,Gaming,7287
U01610,15,Female,Pune,iOS,4.5,25.3,272.2,117,3.4,1076,Gaming,5311
U01612,36,Female,Chennai,iOS,7.3,32.0,65.9,16,3.4,778,Gaming,2336
U01621,28,Male,Jaipur,Android,7.0,32.8,105.1,194,2.1,992,Gaming,3492
U01623,59,Other,Delhi,iOS,3.7,12.5,209.5,125,4.3,243,Gaming,1020
U01627,17,Male,Jaipur,iOS,8.6,33.2,50.8,177,0.7,947,Gaming,2125
U01640,30,Female,Chennai,Android,5.9,16.8,64.9,38,3.8,620,Gaming,4161
U01662,23,Male,Jaipur,iOS,10.8,4.8,158.4,135,1.0,1140,Gaming,3891
U01663,37,Female,Kolkata,Android,2.9,44.9,267.3,183,2.2,676,Gaming,4746
U01678,27,Female,Kolkata,Android,3.0,37.8,18.3,55,3.4,1945,Gaming,11670
U01683,27,Other,Bangalore,iOS,7.8,1.7,26.7,28,1.6,1636,Gaming,3197
U01684,22,Male,Kolkata,iOS,6.8,26.7,41.5,22,2.3,1335,Gaming,6975
U01688,37,Female,Kolkata,iOS,1.2,16.0,12.3,121,1.6,441,Gaming,10073
U01697,37,Female,Jaipur,iOS,7.8,40.5,109.2,199,0.5,1846,Gaming,11584
U01698,53,Female,Bangalore,iOS,9.6,7.7,224.3,164,0.1,1591,Gaming,11145
U01707,34,Male,Ahmedabad,Android,2.3,12.8,233.3,129,0.0,1712,Gaming,8661
U01711,48,Other,Pune,iOS,10.1,22.4,212.9,13,0.8,1961,Gaming,6950
U01715,56,Other,Hyderabad,iOS,8.9,43.7,79.3,113,4.1,938,Gaming,8024
U01722,55,Other,Lucknow,Android,10.8,27.8,75.8,114,2.9,1660,Gaming,9532
U01724,18,Other,Bangalore,iOS,6.6,2.7,102.6,123,4.4,404,Gaming,9418
U01734,51,Female,Bangalore,Android,2.6,21.1,186.8,198,0.4,1541,Gaming,3011
U01738,31,Female,Delhi,Android,4.0,7.7,19.8,45,0.7,1990,Gaming,8211
U01745,37,Male,Jaipur,iOS,9.0,31.3,59.1,189,3.2,1670,Gaming,7655
U01754,39,Female,Jaipur,iOS,9.2,18.6,276.9,199,4.3,192,Gaming,9417
U01755,50,Female,Ahmedabad,iOS,2.3,40.6,161.8,157,2.2,281,Gaming,9050
U01767,54,Male,Lucknow,iOS,9.0,16.3,46.1,34,0.3,158,Gaming,532
U01769,56,Other,Lucknow,Android,5.1,36.0,28.2,104,3.5,1996,Gaming,6535
U01784,60,Female,Lucknow,Android,9.5,46.5,261.0,141,4.0,1673,Gaming,4422
U01789,60,Female,Jaipur,Android,5.7,43.9,174.1,10,0.4,259,Gaming,7814
U01790,56,Male,Delhi,iOS,4.1,26.8,141.1,36,2.5,341,Gaming,2427
U01797,59,Other,Ahmedabad,iOS,5.8,41.6,142.4,193,3.3,497,Gaming,3525
U01801,55,Female,Pune,Android,7.1,24.6,165.7,178,4.1,301,Gaming,9226
U01809,16,Female,Kolkata,Android,6.4,7.5,219.1,20,0.9,154,Gaming,6281
U01815,28,Other,Chennai,iOS,6.9,31.4,101.0,70,3.0,1011,Gaming,5032
U01816,47,Male,Jaipur,iOS,10.5,42.0,105.9,12,3.4,293,Gaming,6568
U01817,32,Female,Kolkata,iOS,10.1,18.7,256.2,24,3.4,1937,Gaming,10404
U01819,43,Other,Lucknow,Android,8.4,5.4,83.3,120,0.6,1165,Gaming,8564
U01825,59,Male,Hyderabad,Android,6.4,43.4,170.3,60,4.7,918,Gaming,9928
U01826,23,Male,Kolkata,iOS,8.2,16.0,198.4,43,3.3,1687,Gaming,10106
U01843,57,Male,Kolkata,Android,8.1,2.3,125.5,123,3.1,1707,Gaming,8912
U01844,22,Male,Kolkata,Android,11.5,48.2,62.1,118,2.2,1859,Gaming,4017
U01848,34,Other,Pune,Android,2.3,32.7,241.9,125,1.4,1959,Gaming,11156
U01849,29,Female,Bangalore,iOS,9.4,47.1,134.7,118,2.9,1960,Gaming,2493
U01857,16,Other,Kolkata,Android,11.8,30.6,279.1,94,4.4,1720,Gaming,11549
U01860,50,Female,Delhi,Android,9.1,47.5,28.5,111,2.9,164,Gaming,8592
U01870,46,Female,Lucknow,iOS,4.1,45.1,115.9,147,2.2,465,Gaming,9419
U01878,21,Female,Chennai,iOS,3.3,36.4,85.9,151,2.3,1739,Gaming,7239
U01886,24,Other,Delhi,iOS,2.0,43.0,169.1,102,0.6,596,Gaming,3836
U01887,45,Other,Lucknow,Android,3.3,5.4,157.6,125,5.0,1827,Gaming,5120
U01895,58,Female,Pune,iOS,3.8,3.5,28.4,20,1.9,1389,Gaming,9188
U01897,49,Female,Ahmedabad,iOS,10.0,22.0,297.1,44,1.3,1042,Gaming,3752
U01903,54,Female,Mumbai,Android,1.5,21.8,160.7,134,3.0,1466,Gaming,5827
U01908,42,Male,Delhi,Android,8.5,35.1,43.3,96,4.6,1563,Gaming,4248
U01911,39,Other,Pune,iOS,5.8,8.7,91.9,19,1.5,176,Gaming,5278
U01925,40,Male,Chennai,iOS,10.7,7.9,266.8,48,0.1,164,Gaming,7990
U01928,49,Other,Chennai,iOS,9.3,14.0,127.1,56,3.8,221,Gaming,3015
U01929,32,Other,Jaipur,iOS,2.8,30.6,197.0,163,3.6,1725,Gaming,6619
U01932,52,Other,Lucknow,iOS,2.7,11.1,241.3,101,2.2,1991,Gaming,3337
U01935,54,Other,Ahmedabad,Android,3.9,40.1,231.0,174,3.0,1136,Gaming,5795
U01936,28,Other,Ahmedabad,Android,11.0,46.7,190.1,59,3.7,988,Gaming,5117
U01939,16,Other,Pune,Android,4.5,18.6,108.1,199,4.4,269,Gaming,8448
U01940,42,Male,Hyderabad,iOS,7.1,22.7,28.8,84,2.2,954,Gaming,10716
U01945,15,Female,Bangalore,Android,6.0,24.2,81.0,45,3.0,938,Gaming,4702
U01949,18,Male,Hyderabad,Android,2.7,36.6,123.8,40,2.2,1384,Gaming,1884
U01957,52,Male,Kolkata,iOS,9.2,17.3,261.3,22,2.6,1907,Gaming,6383
U01961,29,Other,Ahmedabad,Android,8.8,41.1,126.0,69,1.7,1746,Gaming,6930
U01962,21,Other,Jaipur,Android,5.8,14.1,86.7,70,1.9,1317,Gaming,2964
U01964,31,Other,Lucknow,Android,5.6,42.5,285.0,168,3.9,1625,Gaming,9917
U01967,34,Male,Mumbai,iOS,7.7,1.4,147.3,68,4.1,258,Gaming,5553
U01971,43,Other,Pune,Android,6.9,45.9,195.2,47,1.8,268,Gaming,4953
U01975,57,Male,Chennai,Android,5.0,44.6,102.8,40,1.1,1213,Gaming,3410
U01979,17,Other,Lucknow,iOS,7.0,18.1,290.0,25,2.9,1425,Gaming,5806
U01981,33,Male,Bangalore,Android,10.8,9.4,168.2,75,2.2,1901,Gaming,11307
U01983,37,Other,Kolkata,Android,10.4,37.8,163.7,145,4.0,1098,Gaming,5655
U01988,21,Male,Delhi,Android,10.6,48.6,64.4,15,0.5,1865,Gaming,11530
U01989,60,Other,Bangalore,Android,2.9,12.7,170.0,82,4.0,1406,Gaming,7107
U01992,35,Other,Chennai,iOS,9.1,43.9,171.5,150,3.4,976,Gaming,9683
U01993,21,Other,Pune,iOS,6.4,17.4,83.9,185,0.2,472,Gaming,744
U01999,25,Male,Pune,iOS,10.4,17.3,271.7,60,1.7,138,Gaming,9664
U02000,35,Female,Kolkata,Android,6.8,27.8,151.0,48,5.0,731,Gaming,8156
U02010,39,Other,Delhi,iOS,9.7,26.3,109.8,103,3.8,852,Gaming,8275
U02014,37,Male,Jaipur,Android,10.7,40.3,40.6,157,2.3,624,Gaming,3638
U02018,46,Other,Jaipur,Android,11.0,22.4,185.2,109,0.4,928,Gaming,3575
U02019,45,Other,Lucknow,Android,3.9,43.3,129.3,79,0.1,1419,Gaming,2904
U02022,42,Female,Hyderabad,Android,2.6,49.1,232.0,50,0.3,1579,Gaming,11274
U02023,30,Other,Pune,iOS,3.3,31.8,277.1,103,4.3,1199,Gaming,10400
U02029,15,Male,Delhi,Android,10.7,33.4,292.6,169,0.4,448,Gaming,1265
U02031,52,Male,Jaipur,Android,2.0,28.3,291.4,21,2.0,975,Gaming,7464
U02037,16,Male,Bangalore,Android,9.0,16.7,84.1,147,3.5,409,Gaming,5316
U02040,34,Female,Mumbai,Android,1.3,3.3,75.2,85,4.3,1993,Gaming,7560
U02042,34,Male,Pune,iOS,2.0,3.0,120.5,161,1.0,939,Gaming,7042
U02046,51,Other,Bangalore,iOS,8.6,40.3,167.5,88,1.5,1509,Gaming,7758
U02047,49,Male,Ahmedabad,Android,3.7,17.1,173.1,48,1.5,1252,Gaming,10230
U02048,46,Other,Chennai,iOS,4.0,20.9,39.3,74,3.6,433,Gaming,1930
U02060,39,Other,Bangalore,iOS,8.3,12.8,261.1,182,4.7,1616,Gaming,3017
U02068,42,Other,Jaipur,Android,9.2,15.3,252.7,130,1.6,143,Gaming,10027
U02073,54,Female,Chennai,iOS,5.1,28.4,223.4,129,3.0,614,Gaming,1402
U02076,33,Female,Mumbai,Android,4.3,11.1,103.4,170,0.5,1112,Gaming,5639
U02097,50,Other,Jaipur,Android,3.2,18.9,280.4,81,3.0,1150,Gaming,3782
U02101,19,Female,Bangalore,iOS,5.2,11.4,73.9,22,4.7,303,Gaming,9362
U02119,30,Male,Lucknow,Android,6.6,9.2,121.2,187,3.1,1696,Gaming,5287
U02122,48,Female,Hyderabad,iOS,1.8,35.8,121.1,179,1.9,1875,Gaming,3917
U02124,18,Other,Bangalore,iOS,6.0,24.6,200.4,46,1.3,776,Gaming,3200
U02127,35,Other,Bangalore,Android,8.7,37.6,251.5,114,2.9,1309,Gaming,10482
U02137,35,Female,Ahmedabad,iOS,4.3,18.3,241.8,136,0.4,976,Gaming,3438
U02139,21,Female,Delhi,Android,6.3,15.5,169.5,176,4.5,383,Gaming,4285
U02143,41,Other,Jaipur,Android,10.1,3.7,151.2,47,1.2,630,Gaming,9350
U02144,19,Other,Ahmedabad,Android,1.2,38.7,264.6,101,4.7,118,Gaming,5216
U02160,34,Other,Jaipur,Android,3.0,36.9,92.4,102,1.1,301,Gaming,5959
U02166,20,Female,Kolkata,Android,9.0,4.0,122.2,48,4.4,1406,Gaming,8632
U02170,38,Male,Chennai,iOS,9.7,44.9,231.8,171,0.1,285,Gaming,3930
U02174,58,Female,Ahmedabad,iOS,11.8,8.9,12.2,140,2.4,1090,Gaming,1266
U02175,42,Male,Delhi,Android,3.0,5.0,149.9,22,4.1,602,Gaming,8466
U02181,43,Male,Hyderabad,Android,12.0,37.8,167.5,123,1.5,1774,Gaming,8955
U02189,17,Male,Lucknow,iOS,1.7,26.0,133.7,38,3.1,1721,Gaming,9571
U02191,44,Male,Lucknow,iOS,1.4,35.7,98.3,178,2.3,949,Gaming,9843
U02192,18,Male,Pune,iOS,9.7,8.2,299.3,65,0.7,428,Gaming,6487
U02195,40,Male,Delhi,Android,7.7,36.5,228.0,98,3.2,888,Gaming,4289
U02209,28,Male,Chennai,iOS,4.0,13.6,238.1,118,2.3,1541,Gaming,9935
U02228,36,Female,Ahmedabad,iOS,7.8,16.4,132.8,29,2.7,303,Gaming,1018
U02232,37,Other,Ahmedabad,iOS,5.1,21.5,35.0,73,0.4,1334,Gaming,6405
U02241,40,Other,Jaipur,iOS,8.9,27.1,145.6,124,2.2,401,Gaming,1363
U02245,58,Other,Ahmedabad,iOS,10.2,45.8,33.0,192,4.2,1020,Gaming,2786
U02273,27,Male,Jaipur,iOS,6.1,35.2,163.3,117,0.3,438,Gaming,2148
U02277,25,Female,Bangalore,Android,9.8,8.0,298.6,73,1.0,1124,Gaming,3257
U02291,38,Male,Jaipur,iOS,10.3,7.0,258.0,149,4.0,843,Gaming,9861
U02294,25,Female,Kolkata,Android,11.0,35.9,47.8,63,2.1,1767,Gaming,11541
U02295,34,Male,Ahmedabad,iOS,10.1,1.3,106.9,167,0.4,732,Gaming,3641
U02297,39,Female,Bangalore,iOS,6.8,31.0,145.8,101,4.5,663,Gaming,8913
U02298,52,Other,Jaipur,Android,1.2,44.8,31.3,59,2.2,1057,Gaming,6054
U02300,44,Male,Delhi,iOS,7.6,45.8,199.6,191,1.9,660,Gaming,10298
U02310,55,Female,Hyderabad,iOS,3.4,24.9,18.6,162,2.8,590,Gaming,6257
U02315,50,Female,Lucknow,iOS,8.1,37.8,167.7,15,4.2,899,Gaming,7925
U02325,47,Female,Kolkata,Android,2.0,34.9,50.4,152,3.5,1110,Gaming,10237
U02326,54,Other,Ahmedabad,Android,8.8,11.4,55.3,141,0.9,1759,Gaming,7810
U02332,49,Male,Jaipur,iOS,2.6,22.6,15.7,28,3.1,1568,Gaming,10830
U02342,52,Female,Kolkata,Android,1.6,47.7,117.9,129,1.9,1927,Gaming,3457
U02346,33,Other,Lucknow,Android,9.1,38.6,134.4,130,1.8,1763,Gaming,10460
U02357,28,Other,Bangalore,Android,6.6,25.1,227.7,120,2.4,424,Gaming,10143
U02358,20,Other,Pune,iOS,1.1,16.6,22.4,31,1.2,1293,Gaming,10639
U02372,53,Other,Pune,Android,10.2,14.6,95.4,19,0.9,1825,Gaming,8185
U02381,34,Male,Mumbai,Android,4.6,32.6,229.7,131,0.6,1864,Gaming,6723
U02386,49,Female,Pune,Android,2.9,36.2,217.1,107,1.9,857,Gaming,4167
U02387,23,Other,Lucknow,iOS,6.0,35.8,138.1,187,0.2,926,Gaming,2042
U02388,33,Female,Mumbai,iOS,6.4,45.0,294.8,161,1.0,291,Gaming,9866
U02390,24,Other,Chennai,iOS,2.5,31.2,254.9,67,1.7,424,Gaming,1427
U02392,52,Other,Chennai,Android,5.0,22.8,132.5,147,3.6,1694,Gaming,8510
U02402,25,Female,Pune,Android,6.5,37.9,87.3,123,3.9,345,Gaming,2559
U02403,49,Male,Chennai,iOS,8.4,1.8,137.0,67,0.9,171,Gaming,3364
U02408,28,Male,Bangalore,Android,8.4,27.0,14.2,30,4.7,1117,Gaming,8366
U02414,41,Male,Mumbai,Android,11.2,21.9,48.7,129,4.6,644,Gaming,8156
U02421,36,Male,Delhi,iOS,4.9,15.3,117.6,125,3.9,1267,Gaming,3236
U02422,58,Female,Bangalore,Android,2.6,26.8,158.7,114,2.3,201,Gaming,2840
U02441,38,Other,Bangalore,Android,6.1,8.7,42.8,41,2.6,667,Gaming,8684
U02445,50,Female,Pune,Android,8.0,24.5,120.6,14,3.0,382,Gaming,4754
U02446,50,Female,Jaipur,iOS,8.3,19.8,12.5,191,3.5,670,Gaming,2893
U02451,44,Male,Lucknow,Android,9.8,23.5,246.4,24,4.9,817,Gaming,1644
U02455,58,Other,Bangalore,iOS,5.3,3.2,270.9,79,2.7,569,Gaming,1474
U02462,57,Male,Jaipur,Android,3.1,42.3,95.5,148,2.5,1893,Gaming,8003
U02463,18,Female,Mumbai,Android,1.3,35.7,93.8,90,3.1,1957,Gaming,4872
U02465,24,Male,Chennai,iOS,10.7,4.3,88.8,185,2.2,1699,Gaming,7193
U02469,31,Female,Kolkata,Android,7.1,16.7,10.1,104,0.3,1296,Gaming,6156
U02470,49,Female,Kolkata,iOS,1.6,3.5,15.7,125,0.7,1419,Gaming,7949
U02472,40,Male,Mumbai,iOS,3.2,33.3,203.8,144,3.4,643,Gaming,6222
U02473,38,Female,Chennai,iOS,7.5,3.7,81.8,10,2.7,1320,Gaming,2516
U02474,39,Female,Pune,Android,11.7,34.7,21.2,157,3.4,191,Gaming,8431
U02475,22,Female,Jaipur,iOS,8.4,6.2,269.9,95,1.2,1971,Gaming,4462
U02482,34,Male,Kolkata,iOS,6.9,23.8,165.4,30,2.3,1871,Gaming,8752
U02485,54,Other,Delhi,iOS,1.6,10.1,229.6,140,4.7,209,Gaming,6818
U02487,52,Female,Hyderabad,Android,11.9,10.6,276.9,32,0.2,738,Gaming,8387
U02488,31,Male,Pune,Android,2.9,36.8,124.9,38,4.8,1936,Gaming,3344
U02505,19,Other,Hyderabad,iOS,10.5,18.0,279.7,189,2.4,1165,Gaming,1634
U02507,39,Female,Hyderabad,iOS,1.2,48.1,98.2,10,2.1,348,Gaming,1058
U02513,46,Female,Delhi,Android,7.2,11.0,31.8,149,1.1,650,Gaming,8070
U02514,31,Male,Delhi,iOS,3.5,16.1,95.9,125,2.2,324,Gaming,8873
U02519,23,Other,Mumbai,iOS,6.0,23.9,51.3,194,1.1,1507,Gaming,9133
U02523,51,Female,Delhi,iOS,11.8,10.9,12.6,21,3.9,594,Gaming,2482
U02536,38,Male,Hyderabad,iOS,11.3,6.7,143.8,169,3.0,725,Gaming,913
U02539,31,Other,Pune,iOS,3.8,36.9,143.0,143,1.9,152,Gaming,7519
U02541,36,Male,Mumbai,iOS,3.9,43.4,223.9,97,2.5,752,Gaming,8925
U02548,24,Female,Chennai,Android,3.4,15.4,193.5,120,4.5,870,Gaming,1821
U02549,20,Male,Kolkata,iOS,1.4,6.4,294.0,17,0.0,1736,Gaming,5948
U02552,59,Male,Lucknow,Android,5.2,30.2,299.8,49,1.0,396,Gaming,7301
U02559,25,Female,Hyderabad,iOS,3.6,10.3,146.0,52,2.6,1004,Gaming,10302
U02561,56,Female,Kolkata,iOS,7.9,16.4,298.9,22,3.7,1464,Gaming,1769
U02569,31,Female,Hyderabad,iOS,10.6,6.2,268.6,198,3.2,1841,Gaming,7310
U02577,44,Other,Lucknow,Android,9.8,1.8,91.6,47,2.7,1630,Gaming,3960
U02579,35,Female,Lucknow,iOS,10.6,36.2,21.8,16,4.3,1330,Gaming,2829
U02582,55,Male,Chennai,Android,3.7,28.8,228.3,29,3.3,1505,Gaming,6920
U02590,33,Other,Ahmedabad,Android,6.9,15.6,157.9,181,3.0,1952,Gaming,4514
U02598,47,Other,Ahmedabad,iOS,2.1,17.1,135.4,131,4.8,1038,Gaming,7046
U02602,15,Female,Lucknow,Android,10.2,7.5,273.2,135,3.6,304,Gaming,6757
U02604,60,Female,Lucknow,iOS,9.2,42.2,211.7,87,0.7,941,Gaming,3359
U02625,35,Male,Mumbai,Android,1.1,35.1,124.0,108,2.4,484,Gaming,7342
U02626,22,Male,Lucknow,Android,11.1,43.4,12.1,113,3.7,1761,Gaming,10058
U02627,19,Other,Ahmedabad,iOS,5.9,42.5,259.6,66,3.5,1269,Gaming,8660
U02633,53,Female,Lucknow,Android,11.7,44.1,164.9,57,1.7,542,Gaming,1888
U02634,40,Other,Hyderabad,Android,6.6,5.7,6.7,143,1.6,1401,Gaming,9122
U02639,27,Other,Mumbai,iOS,2.8,39.8,252.9,194,3.7,1056,Gaming,6103
U02642,59,Female,Delhi,Android,4.8,42.7,50.6,60,2.8,1904,Gaming,10662
U02646,38,Other,Kolkata,Android,1.1,22.8,89.4,36,4.5,685,Gaming,5156
U02652,60,Male,Ahmedabad,Android,5.4,17.1,107.8,104,2.4,1536,Gaming,11189
U02655,21,Other,Bangalore,Android,10.1,31.9,142.7,60,3.0,696,Gaming,7807
U02671,28,Male,Mumbai,Android,10.6,3.6,205.5,58,4.8,803,Gaming,8415
U02672,58,Male,Chennai,Android,8.5,43.7,196.8,113,1.1,295,Gaming,1749
U02676,35,Female,Pune,iOS,8.3,20.8,267.3,168,0.0,1416,Gaming,10757
U02679,57,Other,Chennai,iOS,4.6,18.0,249.0,46,4.3,1079,Gaming,7768
U02680,57,Female,Delhi,Android,9.3,42.0,192.4,21,0.8,750,Gaming,10249
U02681,19,Other,Bangalore,Android,1.4,49.5,52.4,108,0.1,1884,Gaming,8936
U02683,24,Male,Delhi,Android,6.7,32.8,19.7,170,0.2,937,Gaming,9697
U02687,26,Other,Mumbai,iOS,1.9,49.9,28.4,133,4.3,1812,Gaming,3334
U02694,26,Other,Lucknow,Android,7.7,15.3,169.7,103,0.9,1135,Gaming,8376
U02695,38,Female,Chennai,Android,3.8,36.0,80.4,10,3.2,1383,Gaming,2597
U02697,24,Other,Delhi,iOS,2.6,30.6,249.1,94,0.1,1790,Gaming,3237
U02699,40,Female,Kolkata,iOS,8.6,14.6,266.0,124,2.3,1746,Gaming,4446
U02700,44,Other,Hyderabad,iOS,8.7,34.6,152.4,37,4.2,1548,Gaming,3835
U02703,55,Female,Mumbai,Android,6.9,29.5,178.9,178,2.3,267,Gaming,1718
U02706,20,Other,Chennai,Android,9.9,29.8,232.8,100,4.6,1888,Gaming,11505
U02707,58,Male,Jaipur,Android,11.1,39.1,233.5,173,3.1,1458,Gaming,6336
U02709,28,Other,Chennai,iOS,8.6,47.0,237.7,136,1.9,1820,Gaming,3962
U02717,15,Other,Hyderabad,Android,8.9,42.9,125.9,44,2.1,449,Gaming,673
U02718,58,Male,Kolkata,Android,10.0,34.3,185.1,70,1.2,1513,Gaming,2856
U02723,53,Male,Delhi,iOS,8.6,26.0,75.5,61,0.4,1769,Gaming,9972
U02724,25,Male,Pune,iOS,5.7,9.1,213.1,168,4.0,1972,Gaming,4403
U02727,23,Other,Delhi,iOS,7.3,19.1,180.8,119,0.7,1598,Gaming,7632
U02729,29,Other,Bangalore,Android,2.6,20.4,112.7,156,3.5,1682,Gaming,8630
U02731,35,Female,Pune,Android,4.5,36.9,229.3,178,3.0,1481,Gaming,5125
U02732,59,Male,Pune,Android,2.9,7.0,267.4,48,1.9,759,Gaming,5377
U02733,25,Female,Chennai,iOS,8.0,29.1,24.3,140,2.1,1432,Gaming,6803
U02734,24,Male,Mumbai,Android,6.8,13.8,261.4,192,2.5,514,Gaming,3564
U02747,49,Male,Delhi,iOS,1.4,12.7,185.8,44,1.3,1823,Gaming,4206
U02756,56,Male,Pune,Android,10.3,27.6,155.3,98,4.9,103,Gaming,5476
U02758,56,Male,Lucknow,iOS,4.8,49.0,86.8,68,2.2,1539,Gaming,9472
U02759,17,Male,Bangalore,iOS,3.2,38.7,204.9,80,4.6,1077,Gaming,1638
U02762,32,Male,Jaipur,Android,4.2,20.6,152.6,30,1.9,801,Gaming,7551
U02763,56,Female,Hyderabad,Android,4.5,17.3,147.8,74,3.4,1695,Gaming,10032
U02778,29,Other,Kolkata,Android,9.5,33.6,279.9,103,0.8,1991,Gaming,6526
U02783,18,Other,Jaipur,Android,5.5,26.0,81.3,55,2.4,199,Gaming,4995
U02787,47,Other,Lucknow,Android,1.2,30.5,200.3,104,3.9,461,Gaming,2429
U02788,28,Male,Jaipur,Android,2.1,45.9,212.5,75,3.4,387,Gaming,8801
U02790,59,Other,Pune,Android,10.9,24.2,269.6,15,4.5,447,Gaming,9370
U02799,40,Other,Pune,iOS,2.8,2.7,69.0,34,0.5,481,Gaming,8390
U02817,40,Male,Chennai,iOS,2.2,22.8,11.7,19,4.5,311,Gaming,4073
U02837,43,Other,Jaipur,Android,10.7,40.2,88.3,196,2.2,1757,Gaming,7372
U02849,60,Female,Hyderabad,iOS,6.9,3.9,64.5,83,1.9,511,Gaming,3468
U02850,18,Other,Kolkata,iOS,1.2,32.5,251.1,66,2.7,1183,Gaming,6955
U02853,45,Other,Pune,iOS,6.1,43.0,210.6,127,3.5,1487,Gaming,5622
U02857,51,Female,Lucknow,Android,10.4,43.3,205.6,70,0.8,1540,Gaming,9099
U02858,33,Female,Jaipur,iOS,11.8,33.7,109.2,142,4.6,1558,Gaming,7438
U02862,32,Other,Chennai,iOS,10.6,38.3,48.0,65,1.6,1634,Gaming,4720
U02865,21,Female,Mumbai,iOS,10.6,30.0,252.8,60,1.3,1974,Gaming,9574
U02870,32,Female,Chennai,iOS,6.3,43.7,225.9,102,2.0,1005,Gaming,3207
U02873,48,Other,Delhi,iOS,4.1,18.4,71.9,114,4.4,1492,Gaming,5567
U02874,49,Male,Chennai,Android,5.4,16.3,65.0,29,4.8,1883,Gaming,10249
U02882,51,Female,Ahmedabad,iOS,10.4,7.4,156.2,56,0.7,1194,Gaming,7006
U02885,36,Other,Jaipur,Android,3.7,40.5,143.0,150,2.5,1783,Gaming,2581
U02887,31,Female,Kolkata,iOS,3.0,2.3,141.1,102,0.7,1029,Gaming,8572
U02889,52,Male,Jaipur,iOS,10.3,20.8,42.9,84,0.3,942,Gaming,3727
U02890,35,Other,Kolkata,iOS,6.1,23.2,55.0,59,1.2,1617,Gaming,10332
U02899,39,Male,Bangalore,iOS,7.4,30.9,205.5,148,1.4,1764,Gaming,5206
U02901,51,Female,Lucknow,Android,1.0,36.2,18.7,181,1.5,235,Gaming,3006
U02902,34,Male,Bangalore,Android,11.8,39.0,18.5,150,1.9,387,Gaming,4135
U02908,45,Other,Ahmedabad,Android,11.2,29.5,224.6,10,1.0,1594,Gaming,2318
U02915,37,Other,Lucknow,Android,11.6,18.9,155.4,76,1.0,122,Gaming,5192
U02916,52,Male,Chennai,Android,8.9,17.6,52.8,111,1.9,1430,Gaming,3301
U02917,22,Female,Hyderabad,Android,5.1,20.7,53.3,129,4.9,747,Gaming,3768
U02924,60,Male,Lucknow,Android,7.3,28.7,78.6,52,0.7,755,Gaming,7007
U02925,46,Male,Chennai,Android,5.6,15.9,277.9,84,2.1,1825,Gaming,4860
U02926,42,Other,Delhi,Android,1.2,20.3,279.9,177,1.0,326,Gaming,6223
U02927,35,Male,Bangalore,iOS,9.3,15.0,226.3,32,2.5,1299,Gaming,2265
U02928,20,Female,Mumbai,iOS,7.7,31.8,38.1,136,3.8,1483,Gaming,2423
U02940,52,Female,Ahmedabad,iOS,9.2,29.4,70.8,174,1.6,1108,Gaming,6358
U02945,27,Other,Hyderabad,Android,11.4,14.3,173.7,95,4.4,957,Gaming,3055
U02947,27,Other,Lucknow,Android,11.0,1.8,42.5,171,1.9,1802,Gaming,9374
U02951,22,Female,Pune,iOS,8.1,12.0,276.9,137,2.6,967,Gaming,10442
U02955,41,Other,Jaipur,Android,2.3,24.8,88.5,193,3.7,142,Gaming,9368
U02958,54,Male,Hyderabad,Android,1.4,29.7,205.1,167,4.4,267,Gaming,10258
U02966,16,Male,Ahmedabad,iOS,7.0,37.8,180.1,27,0.1,1489,Gaming,4124
U02969,50,Other,Chennai,iOS,7.0,32.5,262.3,157,2.7,570,Gaming,7146
U02974,37,Female,Pune,iOS,9.4,6.7,238.9,65,2.7,876,Gaming,2286
U02975,28,Other,Jaipur,Android,2.1,41.2,293.6,58,1.6,1300,Gaming,7849
