Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use,Cluster,Total expenditure,Cluster Name,Actionable Insight
40,Female,Jaipur,Xiaomi,iOS,6.0,34.0,107.3,138,1.4,3634,1.8,2.2,768,Work,0,4402,Mature High Spender,Upsell premium services
47,Female,Lucknow,Motorola,Android,8.2,3.8,282.8,95,3.6,9068,7.2,2.6,1969,Work,0,11037,Mature High Spender,Upsell premium services
43,Other,Jaipur,OnePlus,Android,9.8,20.0,281.4,190,0.5,3707,2.1,0.3,181,Work,0,3888,Mature High Spender,Upsell premium services
46,Other,Jaipur,Samsung,Android,12.0,8.9,44.2,135,1.4,8085,5.9,4.5,785,Social Media,0,8870,Mature High Spender,Upsell premium services
15,Other,Mumbai,Apple,iOS,6.6,38.2,54.1,129,1.2,9288,7.0,4.3,1200,Entertainment,0,10488,Mature High Spender,Upsell premium services
31,Male,Pune,Vivo,Android,4.6,11.8,127.9,120,2.5,5773,7.5,1.6,629,Education,0,6402,Mature High Spender,Upsell premium services
39,Other,Hyderabad,Realme,Android,11.7,46.1,175.7,160,2.2,5950,7.0,2.8,393,Entertainment,0,6343,Mature High Spender,Upsell premium services
55,Female,Jaipur,Motorola,iOS,5.9,21.2,180.5,98,2.0,7191,3.5,4.4,1306,Work,0,8497,Mature High Spender,Upsell premium services
31,Male,Kolkata,Nokia,Android,5.5,10.4,285.3,160,0.6,5656,7.9,1.3,1140,Education,0,6796,Mature High Spender,Upsell premium services
42,Female,Pune,Google Pixel,iOS,10.0,47.9,264.7,69,3.2,5503,3.8,1.1,980,Work,0,6483,Mature High Spender,Upsell premium services
44,Female,Pune,Motorola,iOS,2.1,27.6,289.0,65,2.9,7310,3.2,4.1,1181,Social Media,0,8491,Mature High Spender,Upsell premium services
47,Female,Jaipur,OnePlus,iOS,10.4,17.3,158.0,132,1.4,6952,3.8,1.8,1111,Entertainment,0,8063,Mature High Spender,Upsell premium services
53,Female,Hyderabad,Oppo,Android,11.9,25.2,225.0,133,3.5,7042,0.6,0.9,466,Social Media,0,7508,Mature High Spender,Upsell premium services
56,Other,Bangalore,Oppo,Android,9.6,32.2,24.8,19,1.0,4659,7.1,0.1,916,Work,0,5575,Mature High Spender,Upsell premium services
22,Male,Mumbai,Xiaomi,Android,6.0,9.8,294.9,100,0.8,7561,5.4,3.4,111,Social Media,0,7672,Mature High Spender,Upsell premium services
46,Male,Lucknow,Google Pixel,iOS,11.9,37.3,285.9,122,1.5,6613,2.0,0.9,313,Work,0,6926,Mature High Spender,Upsell premium services
59,Other,Lucknow,Xiaomi,iOS,8.7,16.4,8.0,98,2.1,9491,3.1,4.3,618,Work,0,10109,Mature High Spender,Upsell premium services
50,Female,Jaipur,Apple,iOS,10.2,11.4,27.4,87,1.1,5261,2.5,0.0,261,Education,0,5522,Mature High Spender,Upsell premium services
48,Male,Ahmedabad,Vivo,Android,10.4,39.1,157.1,88,0.9,4065,3.1,3.7,1869,Entertainment,0,5934,Mature High Spender,Upsell premium services
21,Other,Kolkata,Vivo,Android,7.8,27.1,140.2,135,2.0,7330,3.6,4.9,798,Gaming,0,8128,Mature High Spender,Upsell premium services
57,Female,Jaipur,Xiaomi,iOS,2.8,39.2,81.9,83,1.2,4579,6.9,0.3,513,Entertainment,0,5092,Mature High Spender,Upsell premium services
51,Male,Hyderabad,Apple,iOS,1.0,17.9,10.4,30,2.5,7470,5.4,0.2,1261,Social Media,0,8731,Mature High Spender,Upsell premium services
41,Female,Kolkata,Xiaomi,Android,5.4,10.8,281.7,81,2.1,5542,7.4,1.0,571,Entertainment,0,6113,Mature High Spender,Upsell premium services
22,Female,Mumbai,Realme,iOS,7.0,10.2,36.4,43,1.3,9364,3.8,0.1,143,Gaming,0,9507,Mature High Spender,Upsell premium services
24,Other,Pune,Vivo,Android,11.3,17.0,200.8,70,2.7,9925,2.3,4.7,473,Entertainment,0,10398,Mature High Spender,Upsell premium services
38,Male,Hyderabad,Realme,Android,7.2,45.8,297.5,11,0.8,6883,0.8,4.7,802,Entertainment,0,7685,Mature High Spender,Upsell premium services
60,Other,Chennai,OnePlus,iOS,2.3,6.0,100.7,51,2.6,9237,7.1,4.5,1795,Gaming,0,11032,Mature High Spender,Upsell premium services
56,Female,Lucknow,Samsung,Android,10.7,42.6,282.7,20,1.8,8340,8.0,2.7,1866,Social Media,0,10206,Mature High Spender,Upsell premium services
47,Other,Pune,Xiaomi,iOS,4.5,7.1,48.0,114,1.3,6084,2.8,1.3,462,Entertainment,0,6546,Mature High Spender,Upsell premium services
42,Other,Ahmedabad,Samsung,iOS,3.8,31.3,259.4,139,2.3,4836,3.6,4.9,1364,Education,0,6200,Mature High Spender,Upsell premium services
32,Male,Kolkata,Vivo,Android,9.0,45.0,174.6,19,2.2,9057,7.4,2.9,914,Entertainment,0,9971,Mature High Spender,Upsell premium services
41,Other,Bangalore,OnePlus,Android,9.2,10.0,170.1,130,0.8,9993,4.4,2.1,1118,Gaming,0,11111,Mature High Spender,Upsell premium services
38,Other,Hyderabad,Nokia,Android,2.4,23.3,173.1,117,1.4,5517,6.0,2.4,912,Social Media,0,6429,Mature High Spender,Upsell premium services
39,Female,Delhi,Xiaomi,iOS,7.6,40.7,200.6,182,0.8,3639,6.1,3.3,1967,Gaming,0,5606,Mature High Spender,Upsell premium services
44,Male,Jaipur,Apple,Android,11.3,28.7,25.7,108,2.1,7890,7.1,2.4,677,Entertainment,0,8567,Mature High Spender,Upsell premium services
51,Other,Ahmedabad,Vivo,Android,8.0,29.4,58.2,12,2.7,9758,3.7,1.1,963,Gaming,0,10721,Mature High Spender,Upsell premium services
43,Other,Mumbai,Oppo,iOS,9.8,39.7,193.1,15,1.5,7793,6.9,1.5,724,Entertainment,0,8517,Mature High Spender,Upsell premium services
23,Other,Bangalore,Samsung,iOS,6.7,45.7,97.9,90,2.7,7070,1.1,4.1,1742,Work,0,8812,Mature High Spender,Upsell premium services
33,Other,Chennai,Samsung,iOS,9.6,30.3,136.1,164,2.9,8365,4.4,4.6,1904,Gaming,0,10269,Mature High Spender,Upsell premium services
49,Other,Jaipur,Google Pixel,iOS,4.3,15.2,272.9,142,2.4,9435,0.6,0.5,115,Education,0,9550,Mature High Spender,Upsell premium services
57,Male,Jaipur,Motorola,Android,6.0,47.3,95.5,24,2.5,7876,7.1,4.5,1547,Work,0,9423,Mature High Spender,Upsell premium services
45,Male,Ahmedabad,Apple,iOS,7.9,21.7,126.1,168,1.1,9505,2.9,4.2,1170,Social Media,0,10675,Mature High Spender,Upsell premium services
37,Female,Kolkata,Motorola,Android,11.7,45.9,239.7,123,2.6,5853,3.8,1.6,1274,Work,0,7127,Mature High Spender,Upsell premium services
42,Female,Mumbai,Xiaomi,Android,6.6,26.4,273.9,176,2.4,8637,4.2,4.2,1251,Social Media,0,9888,Mature High Spender,Upsell premium services
58,Male,Kolkata,Samsung,iOS,8.6,18.7,23.0,115,1.4,7775,6.0,2.3,937,Work,0,8712,Mature High Spender,Upsell premium services
26,Male,Jaipur,Xiaomi,Android,10.4,22.2,181.5,62,1.0,5587,2.5,0.1,1984,Social Media,0,7571,Mature High Spender,Upsell premium services
25,Male,Bangalore,Realme,Android,3.2,16.0,65.0,26,1.3,9263,4.8,2.9,1845,Gaming,0,11108,Mature High Spender,Upsell premium services
19,Other,Lucknow,Oppo,iOS,4.3,19.3,15.5,59,0.8,7340,7.9,3.1,1301,Social Media,0,8641,Mature High Spender,Upsell premium services
48,Female,Bangalore,Apple,Android,2.1,30.4,270.6,163,1.0,4977,5.2,3.6,1610,Entertainment,0,6587,Mature High Spender,Upsell premium services
32,Other,Chennai,Realme,Android,5.4,37.7,260.0,43,3.2,8278,5.8,3.1,1242,Gaming,0,9520,Mature High Spender,Upsell premium services
48,Male,Lucknow,OnePlus,Android,10.5,18.7,47.4,10,2.6,8845,1.8,4.0,1397,Gaming,0,10242,Mature High Spender,Upsell premium services
29,Female,Jaipur,Realme,iOS,3.1,37.4,5.0,78,0.7,5613,7.7,3.9,112,Education,0,5725,Mature High Spender,Upsell premium services
31,Female,Kolkata,Google Pixel,iOS,1.6,40.0,257.5,199,1.0,8201,3.3,3.2,925,Education,0,9126,Mature High Spender,Upsell premium services
39,Other,Ahmedabad,Xiaomi,iOS,2.0,16.6,114.3,169,0.5,2617,1.0,3.7,845,Gaming,0,3462,Mature High Spender,Upsell premium services
41,Female,Chennai,Xiaomi,iOS,5.4,41.4,134.6,22,1.9,8905,5.7,0.4,546,Entertainment,0,9451,Mature High Spender,Upsell premium services
39,Female,Kolkata,Motorola,Android,1.6,36.1,132.0,74,3.2,7131,5.4,3.3,208,Gaming,0,7339,Mature High Spender,Upsell premium services
53,Female,Delhi,Google Pixel,iOS,7.6,13.6,97.7,165,1.3,4709,1.2,3.0,1541,Gaming,0,6250,Mature High Spender,Upsell premium services
26,Female,Kolkata,Xiaomi,Android,9.2,26.0,268.3,186,0.7,9028,0.8,1.0,648,Work,0,9676,Mature High Spender,Upsell premium services
53,Other,Hyderabad,Realme,Android,11.3,6.3,272.6,84,2.1,7125,5.6,1.5,471,Education,0,7596,Mature High Spender,Upsell premium services
60,Female,Pune,OnePlus,iOS,9.1,3.5,44.0,170,1.7,8897,3.4,0.2,1199,Social Media,0,10096,Mature High Spender,Upsell premium services
50,Female,Pune,Oppo,iOS,1.8,16.4,288.3,83,3.3,7587,4.6,0.5,1348,Entertainment,0,8935,Mature High Spender,Upsell premium services
29,Other,Delhi,Motorola,Android,6.4,35.1,185.3,189,1.8,8202,1.7,2.4,1434,Gaming,0,9636,Mature High Spender,Upsell premium services
55,Other,Lucknow,Motorola,iOS,1.5,35.1,119.5,28,2.2,7606,5.8,3.4,832,Work,0,8438,Mature High Spender,Upsell premium services
20,Female,Lucknow,Apple,Android,8.4,35.1,288.1,135,1.5,9479,3.4,2.7,1991,Education,0,11470,Mature High Spender,Upsell premium services
47,Female,Delhi,OnePlus,Android,11.4,4.7,50.4,133,2.3,8829,3.7,3.5,1704,Gaming,0,10533,Mature High Spender,Upsell premium services
53,Other,Kolkata,OnePlus,iOS,2.0,32.7,60.2,106,1.5,5020,3.7,0.7,1357,Education,0,6377,Mature High Spender,Upsell premium services
32,Female,Bangalore,Motorola,Android,8.7,35.4,136.1,67,1.1,6807,1.9,4.6,1729,Entertainment,0,8536,Mature High Spender,Upsell premium services
56,Male,Delhi,OnePlus,Android,5.0,27.0,202.2,179,1.8,8288,3.3,3.1,927,Entertainment,0,9215,Mature High Spender,Upsell premium services
46,Male,Pune,Samsung,iOS,8.1,5.0,294.3,85,1.4,5845,1.6,2.4,376,Education,0,6221,Mature High Spender,Upsell premium services
29,Other,Kolkata,Vivo,Android,4.1,9.7,279.2,147,2.3,6409,5.2,0.2,734,Social Media,0,7143,Mature High Spender,Upsell premium services
43,Male,Mumbai,Apple,Android,6.6,31.8,244.4,117,1.0,9336,0.6,1.6,1674,Social Media,0,11010,Mature High Spender,Upsell premium services
24,Other,Mumbai,Motorola,iOS,9.4,2.6,144.5,62,0.7,5681,7.9,2.7,1997,Entertainment,0,7678,Mature High Spender,Upsell premium services
48,Female,Bangalore,Realme,iOS,9.4,33.0,283.9,99,0.7,4308,1.5,3.4,1058,Work,0,5366,Mature High Spender,Upsell premium services
31,Male,Hyderabad,Nokia,Android,2.1,9.8,144.9,68,1.6,5312,1.8,2.6,1220,Work,0,6532,Mature High Spender,Upsell premium services
51,Male,Mumbai,Realme,Android,11.2,21.8,280.1,84,1.1,5537,3.7,4.1,1969,Entertainment,0,7506,Mature High Spender,Upsell premium services
30,Female,Pune,Vivo,Android,8.4,41.2,55.4,34,0.8,9855,6.1,3.5,1423,Entertainment,0,11278,Mature High Spender,Upsell premium services
42,Female,Jaipur,Google Pixel,Android,7.4,6.5,120.6,171,0.7,4008,8.0,0.8,435,Work,0,4443,Mature High Spender,Upsell premium services
20,Female,Lucknow,Nokia,Android,3.8,13.1,218.8,156,1.1,7861,5.0,2.6,862,Social Media,0,8723,Mature High Spender,Upsell premium services
43,Female,Bangalore,Apple,iOS,2.4,35.2,250.3,73,3.0,8472,5.8,2.6,272,Work,0,8744,Mature High Spender,Upsell premium services
60,Male,Kolkata,Motorola,iOS,10.5,39.4,230.3,164,2.4,6663,4.0,2.3,1511,Social Media,0,8174,Mature High Spender,Upsell premium services
40,Other,Bangalore,Google Pixel,Android,8.4,33.4,219.2,145,2.0,5294,4.9,0.4,490,Education,0,5784,Mature High Spender,Upsell premium services
24,Female,Pune,Realme,Android,8.7,30.6,21.9,193,0.9,8429,4.4,2.2,684,Social Media,0,9113,Mature High Spender,Upsell premium services
50,Female,Hyderabad,Realme,iOS,8.3,10.5,57.3,184,1.1,6312,3.9,4.7,1324,Work,0,7636,Mature High Spender,Upsell premium services
35,Female,Pune,Nokia,iOS,11.2,46.2,35.1,156,1.2,7506,5.2,4.9,899,Social Media,0,8405,Mature High Spender,Upsell premium services
48,Other,Jaipur,Apple,Android,10.5,32.4,253.3,98,2.4,9696,1.1,0.2,231,Gaming,0,9927,Mature High Spender,Upsell premium services
36,Female,Chennai,Oppo,Android,3.3,29.3,120.6,144,0.6,9804,7.1,3.2,1375,Entertainment,0,11179,Mature High Spender,Upsell premium services
40,Female,Jaipur,Vivo,Android,6.9,31.3,207.1,96,2.3,8678,1.0,3.0,1989,Work,0,10667,Mature High Spender,Upsell premium services
26,Female,Chennai,Vivo,Android,8.7,27.5,95.4,76,2.1,6211,0.8,1.9,339,Social Media,0,6550,Mature High Spender,Upsell premium services
51,Female,Pune,Xiaomi,Android,3.6,20.7,123.8,38,0.9,4230,3.1,4.8,786,Education,0,5016,Mature High Spender,Upsell premium services
39,Other,Mumbai,Realme,iOS,4.1,20.0,36.6,93,2.1,3943,7.0,3.5,837,Education,0,4780,Mature High Spender,Upsell premium services
49,Female,Bangalore,Nokia,iOS,6.3,8.3,186.0,141,1.4,5948,4.3,3.0,1692,Education,0,7640,Mature High Spender,Upsell premium services
38,Female,Mumbai,Vivo,Android,6.5,28.7,130.3,85,0.6,9596,1.0,5.0,1426,Work,0,11022,Mature High Spender,Upsell premium services
51,Male,Hyderabad,Samsung,iOS,3.7,19.7,28.2,129,3.1,8763,6.2,3.5,293,Entertainment,0,9056,Mature High Spender,Upsell premium services
48,Male,Mumbai,Apple,Android,8.8,24.8,47.0,113,0.8,3586,4.9,4.2,416,Work,0,4002,Mature High Spender,Upsell premium services
33,Male,Delhi,Google Pixel,Android,2.3,29.0,72.2,36,2.9,9716,3.1,3.2,733,Gaming,0,10449,Mature High Spender,Upsell premium services
37,Male,Pune,Nokia,Android,3.3,4.6,287.3,154,0.8,5132,1.1,0.5,1590,Entertainment,0,6722,Mature High Spender,Upsell premium services
55,Male,Lucknow,Nokia,Android,2.1,46.9,190.7,113,0.5,9378,7.8,1.9,953,Social Media,0,10331,Mature High Spender,Upsell premium services
57,Male,Ahmedabad,Vivo,iOS,1.9,1.1,243.5,48,2.4,7944,7.4,4.6,1388,Gaming,0,9332,Mature High Spender,Upsell premium services
41,Female,Chennai,Xiaomi,Android,9.6,39.5,189.1,113,1.6,7727,1.6,0.8,207,Education,0,7934,Mature High Spender,Upsell premium services
21,Female,Kolkata,Realme,iOS,1.6,48.1,57.3,91,0.9,7212,7.8,3.9,208,Social Media,0,7420,Mature High Spender,Upsell premium services
58,Other,Kolkata,Apple,iOS,9.6,29.9,189.9,85,3.8,8975,4.3,1.7,1118,Gaming,0,10093,Mature High Spender,Upsell premium services
48,Female,Jaipur,Vivo,Android,7.1,24.0,106.3,182,0.7,8460,2.9,2.1,879,Education,0,9339,Mature High Spender,Upsell premium services
51,Other,Bangalore,Apple,iOS,8.0,18.7,298.1,173,1.6,3951,6.3,3.9,395,Gaming,0,4346,Mature High Spender,Upsell premium services
21,Other,Bangalore,Nokia,Android,5.5,37.3,43.6,63,0.6,7099,0.7,1.3,975,Work,0,8074,Mature High Spender,Upsell premium services
48,Other,Lucknow,Google Pixel,Android,5.8,44.9,95.9,47,3.2,8263,4.8,4.6,688,Gaming,0,8951,Mature High Spender,Upsell premium services
46,Male,Lucknow,Vivo,Android,7.2,11.6,105.3,180,2.1,9162,6.7,1.1,762,Gaming,0,9924,Mature High Spender,Upsell premium services
44,Female,Hyderabad,Samsung,Android,8.5,42.1,256.0,110,2.7,5974,3.3,4.7,1018,Social Media,0,6992,Mature High Spender,Upsell premium services
37,Female,Pune,Samsung,iOS,6.1,26.9,165.8,40,2.8,9491,6.3,1.9,1078,Social Media,0,10569,Mature High Spender,Upsell premium services
26,Male,Lucknow,OnePlus,Android,11.9,22.2,140.4,51,1.4,5516,5.9,1.5,1850,Work,0,7366,Mature High Spender,Upsell premium services
59,Male,Jaipur,Google Pixel,iOS,2.6,38.2,21.2,138,2.2,8081,2.4,1.0,1273,Work,0,9354,Mature High Spender,Upsell premium services
39,Male,Hyderabad,Vivo,Android,8.6,35.5,109.6,138,1.9,5141,3.7,0.0,1160,Gaming,0,6301,Mature High Spender,Upsell premium services
38,Male,Lucknow,Nokia,iOS,10.4,43.1,223.7,168,3.0,5079,5.5,3.2,1591,Social Media,0,6670,Mature High Spender,Upsell premium services
36,Female,Chennai,Oppo,iOS,2.4,7.9,194.2,39,1.2,8179,7.0,3.8,1778,Education,0,9957,Mature High Spender,Upsell premium services
37,Other,Hyderabad,Realme,iOS,9.0,42.7,273.2,35,0.6,7568,3.6,3.4,1112,Work,0,8680,Mature High Spender,Upsell premium services
44,Male,Delhi,Oppo,Android,7.6,28.0,17.4,118,1.2,7805,6.6,3.3,273,Entertainment,0,8078,Mature High Spender,Upsell premium services
37,Female,Mumbai,Motorola,Android,4.1,22.0,272.8,127,0.7,8219,1.8,4.5,756,Work,0,8975,Mature High Spender,Upsell premium services
38,Other,Lucknow,Google Pixel,iOS,7.6,30.4,18.0,176,0.7,8849,2.1,2.2,1337,Work,0,10186,Mature High Spender,Upsell premium services
56,Other,Delhi,Realme,Android,11.4,42.0,223.3,128,2.2,8450,3.5,0.2,891,Work,0,9341,Mature High Spender,Upsell premium services
58,Male,Kolkata,Samsung,iOS,6.6,35.1,282.7,189,1.6,9016,5.1,0.1,1631,Social Media,0,10647,Mature High Spender,Upsell premium services
48,Female,Kolkata,Vivo,Android,6.7,28.5,41.9,28,0.9,9476,3.8,3.1,212,Work,0,9688,Mature High Spender,Upsell premium services
33,Male,Delhi,Google Pixel,iOS,4.3,16.3,85.6,70,1.0,5995,6.5,4.2,447,Work,0,6442,Mature High Spender,Upsell premium services
47,Female,Mumbai,Oppo,iOS,8.0,3.0,112.1,113,2.3,6672,3.9,4.7,1176,Social Media,0,7848,Mature High Spender,Upsell premium services
25,Male,Kolkata,Apple,Android,9.5,46.1,285.9,58,1.0,8415,4.1,2.9,517,Education,0,8932,Mature High Spender,Upsell premium services
50,Female,Kolkata,Oppo,Android,7.6,47.9,269.5,133,0.8,9019,0.7,2.6,554,Gaming,0,9573,Mature High Spender,Upsell premium services
34,Male,Kolkata,Xiaomi,Android,5.3,24.8,104.9,80,2.3,6308,3.8,3.3,1528,Social Media,0,7836,Mature High Spender,Upsell premium services
47,Female,Kolkata,Nokia,iOS,10.8,22.2,99.3,96,2.0,4608,2.5,2.8,1273,Gaming,0,5881,Mature High Spender,Upsell premium services
52,Male,Chennai,Vivo,Android,6.0,20.2,161.5,47,1.3,7541,2.2,2.3,899,Entertainment,0,8440,Mature High Spender,Upsell premium services
30,Other,Pune,OnePlus,Android,8.2,18.6,79.7,175,1.1,4539,3.4,1.4,697,Work,0,5236,Mature High Spender,Upsell premium services
59,Other,Bangalore,Vivo,iOS,11.3,41.1,232.7,169,2.0,9265,1.8,0.9,1609,Education,0,10874,Mature High Spender,Upsell premium services
58,Male,Chennai,Apple,iOS,4.4,8.5,246.9,98,0.6,3404,5.7,1.2,912,Work,0,4316,Mature High Spender,Upsell premium services
50,Female,Hyderabad,Motorola,Android,8.0,38.8,172.8,165,1.2,4008,7.0,1.9,302,Education,0,4310,Mature High Spender,Upsell premium services
56,Other,Hyderabad,Motorola,Android,6.9,29.2,162.3,134,1.0,4453,1.4,2.8,926,Entertainment,0,5379,Mature High Spender,Upsell premium services
55,Male,Mumbai,Nokia,iOS,5.6,6.5,270.9,79,1.4,6287,3.1,4.1,1298,Gaming,0,7585,Mature High Spender,Upsell premium services
60,Other,Ahmedabad,OnePlus,Android,7.4,39.9,204.3,85,2.7,9040,5.3,3.3,1763,Entertainment,0,10803,Mature High Spender,Upsell premium services
34,Female,Pune,Realme,iOS,9.4,49.8,119.3,108,1.1,6859,2.9,0.2,925,Work,0,7784,Mature High Spender,Upsell premium services
30,Male,Jaipur,Realme,Android,11.4,30.4,16.2,89,1.4,7421,0.5,2.5,785,Social Media,0,8206,Mature High Spender,Upsell premium services
25,Other,Chennai,Motorola,iOS,3.1,43.5,55.8,36,1.0,5656,5.7,0.5,476,Gaming,0,6132,Mature High Spender,Upsell premium services
34,Other,Mumbai,Oppo,iOS,10.2,24.6,15.3,190,2.8,7872,3.8,2.2,937,Social Media,0,8809,Mature High Spender,Upsell premium services
51,Other,Hyderabad,Samsung,Android,8.0,13.1,155.3,92,3.4,6900,7.3,3.2,795,Work,0,7695,Mature High Spender,Upsell premium services
49,Female,Mumbai,Realme,Android,7.9,26.2,202.6,192,1.2,8539,1.9,1.6,1178,Work,0,9717,Mature High Spender,Upsell premium services
46,Female,Delhi,OnePlus,Android,10.6,43.8,198.5,151,1.7,6848,4.5,2.6,1862,Education,0,8710,Mature High Spender,Upsell premium services
19,Male,Mumbai,Vivo,iOS,8.5,18.4,149.0,79,1.7,9031,7.7,3.4,1985,Gaming,0,11016,Mature High Spender,Upsell premium services
39,Other,Delhi,Nokia,Android,11.4,47.2,246.2,97,2.1,9160,7.4,2.5,1684,Education,0,10844,Mature High Spender,Upsell premium services
57,Female,Pune,Apple,iOS,4.6,26.9,134.5,194,1.2,9842,2.5,4.6,1903,Education,0,11745,Mature High Spender,Upsell premium services
55,Male,Bangalore,Nokia,iOS,8.2,16.9,198.2,187,2.6,5821,4.3,2.1,1071,Education,0,6892,Mature High Spender,Upsell premium services
44,Other,Jaipur,Google Pixel,iOS,4.0,11.6,130.1,165,3.2,9623,6.5,1.7,707,Work,0,10330,Mature High Spender,Upsell premium services
55,Other,Hyderabad,Apple,Android,5.8,3.2,168.6,67,3.5,7214,4.3,1.3,954,Education,0,8168,Mature High Spender,Upsell premium services
55,Male,Chennai,Google Pixel,iOS,6.9,4.5,51.6,50,0.6,8958,2.2,4.5,518,Entertainment,0,9476,Mature High Spender,Upsell premium services
46,Female,Kolkata,Realme,iOS,6.5,3.2,24.2,131,1.3,5731,3.8,3.9,1333,Work,0,7064,Mature High Spender,Upsell premium services
20,Female,Jaipur,Vivo,iOS,7.0,15.1,150.5,172,0.6,8968,4.9,3.4,1115,Gaming,0,10083,Mature High Spender,Upsell premium services
42,Other,Chennai,Nokia,iOS,11.0,22.4,203.8,58,1.7,7986,4.0,3.0,528,Education,0,8514,Mature High Spender,Upsell premium services
34,Female,Lucknow,Nokia,Android,11.5,36.5,260.4,198,1.8,5556,6.1,4.7,384,Work,0,5940,Mature High Spender,Upsell premium services
26,Male,Pune,Nokia,Android,11.5,25.1,109.8,115,1.1,9342,4.6,2.0,632,Education,0,9974,Mature High Spender,Upsell premium services
50,Other,Lucknow,Oppo,Android,1.7,14.1,167.6,32,1.9,5635,1.5,3.3,820,Education,0,6455,Mature High Spender,Upsell premium services
50,Male,Kolkata,Realme,iOS,6.2,29.2,100.2,20,0.7,9751,7.4,4.8,1705,Entertainment,0,11456,Mature High Spender,Upsell premium services
31,Female,Bangalore,Motorola,Android,1.2,28.8,271.4,173,2.4,7858,6.9,2.0,1708,Education,0,9566,Mature High Spender,Upsell premium services
47,Other,Jaipur,Motorola,Android,11.9,37.3,8.0,164,2.1,4709,3.4,4.6,303,Entertainment,0,5012,Mature High Spender,Upsell premium services
43,Female,Ahmedabad,Samsung,Android,3.0,16.7,192.4,87,1.3,6277,2.6,4.4,851,Entertainment,0,7128,Mature High Spender,Upsell premium services
38,Other,Lucknow,Motorola,iOS,1.7,3.0,231.6,66,2.0,5289,0.9,4.1,1338,Social Media,0,6627,Mature High Spender,Upsell premium services
40,Other,Jaipur,Xiaomi,Android,7.6,43.2,55.7,69,2.2,9410,5.4,4.6,1420,Gaming,0,10830,Mature High Spender,Upsell premium services
39,Other,Bangalore,Nokia,iOS,11.5,44.9,291.9,80,2.1,5469,0.5,2.0,788,Education,0,6257,Mature High Spender,Upsell premium services
32,Other,Pune,OnePlus,Android,1.4,9.2,276.6,123,0.9,8735,2.6,2.9,1723,Education,0,10458,Mature High Spender,Upsell premium services
60,Male,Kolkata,Xiaomi,Android,9.1,5.8,207.8,154,1.0,5198,3.0,1.8,804,Entertainment,0,6002,Mature High Spender,Upsell premium services
